title:yyhh, start timestamp:1710116259.221761, stop timestamp:1710116329.468790, headset type:MN8, headset serial:68B4, headset firmware:27, channels:48, sampling rate:eeg_128;mot_6;mc_8;pm_0.1;pow_8, samples:8585      , version:2.2, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.T7,EEG.T8,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.T7,CQ.T8,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.T7,EQ.T8,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MC.Action,MC.ActionPower,MC.IsActive,PM.Attention.IsActive,PM.Attention.Scaled,PM.Attention.Raw,PM.Attention.Min,PM.Attention.Max,PM.CognitiveStress.IsActive,PM.CognitiveStress.Scaled,PM.CognitiveStress.Raw,PM.CognitiveStress.Min,PM.CognitiveStress.Max,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma
1710116259.221761,52.000000,0.000000,4226.285645,4219.619141,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.229720,53.000000,0.000000,4220.095215,4225.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.237579,54.000000,0.000000,4210.095215,4220.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.245438,55.000000,0.000000,4212.952148,4214.380859,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.253297,56.000000,0.000000,4217.714355,4216.285645,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.261156,57.000000,0.000000,4216.761719,4225.809570,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.269118,58.000000,0.000000,4214.380859,4233.904785,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.276981,59.000000,0.000000,4210.571289,4230.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.284843,60.000000,0.000000,4208.666504,4224.856934,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.292706,61.000000,0.000000,4213.904785,4227.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.300568,62.000000,0.000000,4221.523926,4230.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.308529,63.000000,0.000000,4224.856934,4228.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,6.000000,0.000000,0.538850,0.269531,-0.761719,-0.238281,,,,,,,,,,,,,,,,,,,,,,,
1710116259.316389,64.000000,0.000000,4224.856934,4224.380859,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.324250,65.000000,0.000000,4222.476074,4217.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.332110,66.000000,0.000000,4216.761719,4217.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.254804,0.243672,0.369927,0.099216,0.063894,1.327926,0.542166,0.326184,0.343845,0.108164
1710116259.339970,67.000000,0.000000,4209.619141,4227.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.347931,68.000000,0.000000,4207.238281,4226.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.355793,69.000000,0.000000,4211.047852,4209.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.363654,70.000000,0.000000,4216.285645,4201.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.371515,71.000000,0.000000,4219.143066,4211.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.379376,72.000000,0.000000,4221.047852,4218.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.387335,73.000000,0.000000,4223.428711,4216.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.395194,74.000000,0.000000,4223.428711,4218.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.403054,75.000000,0.000000,4219.143066,4220.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.410913,76.000000,0.000000,4217.714355,4214.380859,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.418772,77.000000,0.000000,4219.143066,4209.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.426734,78.000000,0.000000,4213.904785,4215.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.434597,79.000000,0.000000,4207.714355,4223.428711,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.442460,80.000000,0.000000,4210.571289,4221.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.450322,81.000000,0.000000,4211.047852,4212.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.458185,82.000000,0.000000,4207.238281,4208.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.526585,0.233920,0.360423,0.107938,0.078459,1.192961,0.430134,0.365812,0.413413,0.119595
1710116259.466145,83.000000,0.000000,4213.428711,4212.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,7.000000,0.000000,0.544078,0.273438,-0.757813,-0.234375,,,,,,,,,,,,,,,,,,,,,,,
1710116259.474006,84.000000,0.000000,4223.904785,4219.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.481867,85.000000,0.000000,4221.047852,4216.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.489727,86.000000,0.000000,4213.904785,4211.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.497588,87.000000,0.000000,4214.380859,4207.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.505547,88.000000,0.000000,4217.714355,4203.428711,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.513405,89.000000,0.000000,4220.571289,4202.000000,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.521264,90.000000,0.000000,4221.523926,4202.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.529123,91.000000,0.000000,4216.285645,4197.238281,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.536982,92.000000,0.000000,4214.380859,4197.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.544949,93.000000,0.000000,4219.619141,4209.619141,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.552816,94.000000,0.000000,4214.380859,4210.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.560684,95.000000,0.000000,4199.143066,4196.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.568551,96.000000,0.000000,4194.856934,4195.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.576418,97.000000,0.000000,4203.428711,4207.238281,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.584381,98.000000,0.000000,4204.856934,4210.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.634325,0.232875,0.345291,0.121838,0.103298,1.172511,0.333927,0.415030,0.470455,0.141812
1710116259.592243,99.000000,0.000000,4201.047852,4202.952148,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.600106,100.000000,0.000000,4203.428711,4200.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.607968,101.000000,0.000000,4206.285645,4205.809570,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.615831,102.000000,0.000000,4203.428711,4210.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.623792,103.000000,0.000000,4204.856934,4208.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,8.000000,0.000000,0.547182,0.281250,-0.753906,-0.230469,,,,,,,,,,,,,,,,,,,,,,,
1710116259.631652,104.000000,0.000000,4208.190430,4203.428711,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.639513,105.000000,0.000000,4199.619141,4198.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.647373,106.000000,0.000000,4188.666504,4196.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.655234,107.000000,0.000000,4190.095215,4195.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.663193,108.000000,0.000000,4193.428711,4188.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.671051,109.000000,0.000000,4189.143066,4181.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.678910,110.000000,0.000000,4190.095215,4178.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.686768,111.000000,0.000000,4195.809570,4180.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.694627,112.000000,0.000000,4197.238281,4182.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.702586,113.000000,0.000000,4198.666504,4178.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.710445,114.000000,0.000000,4201.047852,4168.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.561116,0.250860,0.338409,0.138497,0.133758,1.292921,0.276755,0.471398,0.503694,0.172436
1710116259.718304,115.000000,0.000000,4197.238281,4163.428711,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.726163,116.000000,0.000000,4198.666504,4172.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.734023,117.000000,0.000000,4209.619141,4177.238281,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.741983,118.000000,0.000000,4213.428711,4168.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.749842,119.000000,0.000000,4207.714355,4161.523926,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.757702,120.000000,0.000000,4203.904785,4163.904785,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.765562,121.000000,0.000000,4197.714355,4164.380859,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.773422,122.000000,0.000000,4190.571289,4162.000000,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.781383,123.000000,0.000000,4197.238281,4165.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,9.000000,0.000000,0.547182,0.281250,-0.753906,-0.230469,,,,,,,,,,,,,,,,,,,,,,,
1710116259.789244,124.000000,0.000000,4208.190430,4170.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.797104,125.000000,0.000000,4204.380859,4166.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.804965,126.000000,0.000000,4198.666504,4162.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.812825,127.000000,0.000000,4205.809570,4170.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.820784,0.000000,0.000000,4212.476074,4185.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.828642,1.000000,0.000000,4210.095215,4192.952148,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.836501,2.000000,0.000000,4207.238281,4190.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.334897,0.294598,0.351039,0.155560,0.162852,1.514655,0.261603,0.521682,0.508748,0.207045
1710116259.844359,3.000000,0.000000,4207.714355,4179.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.852218,4.000000,0.000000,4211.047852,4168.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.860179,5.000000,0.000000,4217.238281,4170.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.868041,6.000000,0.000000,4219.143066,4178.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.875903,7.000000,0.000000,4215.333496,4178.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.883764,8.000000,0.000000,4213.904785,4172.000000,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.891626,9.000000,0.000000,4217.238281,4173.904785,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.899589,10.000000,0.000000,4222.476074,4178.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.907451,11.000000,0.000000,4231.047852,4178.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.915314,12.000000,0.000000,4240.095215,4182.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.923177,13.000000,0.000000,4242.000000,4192.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.931040,14.000000,0.000000,4238.190430,4191.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.939002,15.000000,0.000000,4237.714355,4185.333496,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,10.000000,0.000000,0.550102,0.289063,-0.750000,-0.226563,,,,,,,,,,,,,,,,,,,,,,,
1710116259.946863,16.000000,0.000000,4238.190430,4190.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.954725,17.000000,0.000000,4236.285645,4185.809570,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.962587,18.000000,0.000000,4235.333496,4172.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,1.000000,100.000000,4.000000,4.000000,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,1.025893,0.370022,0.383688,0.170418,0.183970,1.716425,0.271248,0.550126,0.489160,0.240279
1710116259.970449,19.000000,0.000000,4238.666504,4179.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.978408,20.000000,0.000000,4242.476074,4192.476074,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.986266,21.000000,0.000000,4240.095215,4187.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116259.994125,22.000000,0.000000,4231.047852,4189.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.001984,23.000000,0.000000,4226.761719,4199.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.009843,24.000000,0.000000,4232.000000,4190.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.017802,25.000000,0.000000,4233.904785,4180.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.025661,26.000000,0.000000,4227.238281,4189.619141,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.033520,27.000000,0.000000,4226.761719,4189.619141,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.041380,28.000000,0.000000,4233.904785,4177.238281,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.049239,29.000000,0.000000,4232.000000,4179.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.057199,30.000000,0.000000,4223.904785,4188.190430,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.065059,31.000000,0.000000,4223.904785,4187.238281,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.072918,32.000000,0.000000,4224.380859,4186.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.080778,33.000000,0.000000,4217.238281,4190.571289,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.088638,34.000000,0.000000,4214.856934,4189.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,1.000000,0.000000,0.000000,,,,,,,,,,,0.736216,0.476288,0.423610,0.182509,0.193621,1.858012,0.289678,0.541645,0.455712,0.266793
1710116260.096602,35.000000,0.000000,4217.238281,4181.047852,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,11.000000,0.000000,0.554921,0.292969,-0.746094,-0.222656,,,,,,,,,,,,,,,,,,,,,,,
1710116260.104465,36.000000,0.000000,4211.523926,4174.856934,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.112328,37.000000,0.000000,4206.761719,4172.952148,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.120191,38.000000,0.000000,4212.000000,4174.856934,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.128055,39.000000,0.000000,4211.523926,4177.714355,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.136013,40.000000,0.000000,4203.904785,4175.809570,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.143872,41.000000,0.000000,4203.428711,4166.285645,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.151731,42.000000,0.000000,4205.809570,4159.619141,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.159590,43.000000,0.000000,4199.143066,4159.143066,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.167448,44.000000,0.000000,4192.476074,4161.523926,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.175408,45.000000,0.000000,4195.333496,4166.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.183267,46.000000,0.000000,4201.047852,4170.095215,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.191127,47.000000,0.000000,4202.000000,4168.666504,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.198986,48.000000,0.000000,4201.523926,4171.523926,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1710116260.206846,49.000000,0.000000,4200.095215,4176.761719,0.000000,2.000000,40.000000,,,,0.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
